2018-08-09 12:10:06,045 [INFO   ] local-test13 >> Starting kill query Thread: local-test13
2018-08-09 16:52:07,045 [DEBUG  ] local-test13 >> this threads COULD be killed: defaultdict(<class 'list'>, {'gaotuan': [32]})
2018-08-09 16:52:07,045 [INFO   ] local-test13 >> (gaotuan) run in dry_run=1 mode , do not kill, but take status snapshot the first time
2018-08-09 16:52:09,048 [DEBUG  ] local-test13 >> no section id_local-test13 found in mysqk.ini, use comm section
2018-08-09 16:52:09,052 [DEBUG  ] local-test13 >> get the information_schema.processlist on this moment: D:\deploy\test3\mykill\processlist_local-test13.txt
2018-08-09 16:52:09,068 [DEBUG  ] local-test13 >> this threads COULD be killed: defaultdict(<class 'list'>, {'gaotuan': [32]})
2018-08-09 16:52:09,068 [INFO   ] local-test13 >> (gaotuan) run in dry_run=1 mode , do not kill, but take status snapshot the first time
2018-08-09 16:52:11,071 [DEBUG  ] local-test13 >> no section id_local-test13 found in mysqk.ini, use comm section
2018-08-09 16:52:11,074 [DEBUG  ] local-test13 >> get the information_schema.processlist on this moment: D:\deploy\test3\mykill\processlist_local-test13.txt
2018-08-09 16:52:11,091 [DEBUG  ] local-test13 >> this threads COULD be killed: defaultdict(<class 'list'>, {'gaotuan': [32]})
2018-08-09 16:52:11,091 [INFO   ] local-test13 >> (gaotuan) run in dry_run=1 mode , do not kill, but take status snapshot the first time
2018-08-09 16:52:13,099 [INFO   ] local-test13 >> (gaotuan) MySQL try ping to keep session alive
2018-08-09 16:52:13,111 [DEBUG  ] local-test13 >> get the information_schema.processlist on this moment: D:\deploy\test3\mykill\processlist_local-test13.txt
2018-08-09 16:52:13,262 [DEBUG  ] local-test13 >> this threads COULD be killed: defaultdict(<class 'list'>, {'gaotuan': [32]})
2018-08-09 16:52:13,263 [INFO   ] local-test13 >> (gaotuan) run in dry_run=1 mode , do not kill, but take status snapshot the first time
2018-08-09 16:52:15,270 [DEBUG  ] local-test13 >> no section id_local-test13 found in mysqk.ini, use comm section
2018-08-09 16:52:15,274 [DEBUG  ] local-test13 >> get the information_schema.processlist on this moment: D:\deploy\test3\mykill\processlist_local-test13.txt
2018-08-09 16:52:15,293 [DEBUG  ] local-test13 >> this threads COULD be killed: defaultdict(<class 'list'>, {'gaotuan': [32]})
2018-08-09 16:52:15,294 [INFO   ] local-test13 >> (gaotuan) run in dry_run=1 mode , do not kill, but take status snapshot the first time
2018-08-09 16:52:17,299 [DEBUG  ] local-test13 >> no section id_local-test13 found in mysqk.ini, use comm section
2018-08-09 16:52:17,301 [DEBUG  ] local-test13 >> get the information_schema.processlist on this moment: D:\deploy\test3\mykill\processlist_local-test13.txt
2018-08-09 16:52:17,319 [DEBUG  ] local-test13 >> this threads COULD be killed: defaultdict(<class 'list'>, {'gaotuan': [32]})
2018-08-09 16:52:17,319 [INFO   ] local-test13 >> (gaotuan) run in dry_run=1 mode , do not kill, but take status snapshot the first time
2018-08-09 16:52:19,331 [DEBUG  ] local-test13 >> no section id_local-test13 found in mysqk.ini, use comm section
2018-08-09 16:52:19,341 [DEBUG  ] local-test13 >> get the information_schema.processlist on this moment: D:\deploy\test3\mykill\processlist_local-test13.txt
2018-08-09 16:52:19,484 [DEBUG  ] local-test13 >> this threads COULD be killed: defaultdict(<class 'list'>, {'gaotuan': [32]})
2018-08-09 16:52:19,485 [INFO   ] local-test13 >> (gaotuan) run in dry_run=1 mode , do not kill, but take status snapshot the first time
2018-08-09 16:52:21,504 [DEBUG  ] local-test13 >> no section id_local-test13 found in mysqk.ini, use comm section
2018-08-09 16:52:21,513 [DEBUG  ] local-test13 >> get the information_schema.processlist on this moment: D:\deploy\test3\mykill\processlist_local-test13.txt
2018-08-09 16:52:21,557 [DEBUG  ] local-test13 >> this threads COULD be killed: defaultdict(<class 'list'>, {'gaotuan': [32]})
2018-08-09 16:52:21,558 [INFO   ] local-test13 >> (gaotuan) run in dry_run=1 mode , do not kill, but take status snapshot the first time
2018-08-09 16:52:23,570 [DEBUG  ] local-test13 >> no section id_local-test13 found in mysqk.ini, use comm section
2018-08-09 16:52:23,573 [DEBUG  ] local-test13 >> get the information_schema.processlist on this moment: D:\deploy\test3\mykill\processlist_local-test13.txt
2018-08-09 16:52:23,615 [DEBUG  ] local-test13 >> this threads COULD be killed: defaultdict(<class 'list'>, {'gaotuan': [32]})
2018-08-09 16:52:23,615 [INFO   ] local-test13 >> (gaotuan) run in dry_run=1 mode , do not kill, but take status snapshot the first time
2018-08-09 16:52:25,616 [INFO   ] local-test13 >> (gaotuan) MySQL try ping to keep session alive
2018-08-09 16:52:25,620 [DEBUG  ] local-test13 >> get the information_schema.processlist on this moment: D:\deploy\test3\mykill\processlist_local-test13.txt
2018-08-09 16:52:25,644 [DEBUG  ] local-test13 >> this threads COULD be killed: defaultdict(<class 'list'>, {'gaotuan': [32]})
2018-08-09 16:52:25,645 [INFO   ] local-test13 >> (gaotuan) run in dry_run=1 mode , do not kill, but take status snapshot the first time
2018-08-09 16:52:27,647 [DEBUG  ] local-test13 >> no section id_local-test13 found in mysqk.ini, use comm section
2018-08-09 16:52:27,648 [DEBUG  ] local-test13 >> get the information_schema.processlist on this moment: D:\deploy\test3\mykill\processlist_local-test13.txt
2018-08-09 16:52:27,661 [DEBUG  ] local-test13 >> this threads COULD be killed: defaultdict(<class 'list'>, {'gaotuan': [32]})
2018-08-09 16:52:27,661 [INFO   ] local-test13 >> (gaotuan) run in dry_run=1 mode , do not kill, but take status snapshot the first time
2018-08-09 16:52:29,666 [DEBUG  ] local-test13 >> no section id_local-test13 found in mysqk.ini, use comm section
2018-08-09 16:52:29,674 [DEBUG  ] local-test13 >> get the information_schema.processlist on this moment: D:\deploy\test3\mykill\processlist_local-test13.txt
2018-08-09 16:52:29,719 [DEBUG  ] local-test13 >> this threads COULD be killed: defaultdict(<class 'list'>, {'gaotuan': [32]})
2018-08-09 16:52:29,719 [INFO   ] local-test13 >> (gaotuan) run in dry_run=1 mode , do not kill, but take status snapshot the first time
2018-08-09 16:52:31,729 [DEBUG  ] local-test13 >> no section id_local-test13 found in mysqk.ini, use comm section
2018-08-09 16:52:31,734 [DEBUG  ] local-test13 >> get the information_schema.processlist on this moment: D:\deploy\test3\mykill\processlist_local-test13.txt
2018-08-09 16:52:31,772 [DEBUG  ] local-test13 >> this threads COULD be killed: defaultdict(<class 'list'>, {'gaotuan': [32]})
2018-08-09 16:52:31,772 [INFO   ] local-test13 >> (gaotuan) run in dry_run=1 mode , do not kill, but take status snapshot the first time
2018-08-09 16:52:33,803 [DEBUG  ] local-test13 >> no section id_local-test13 found in mysqk.ini, use comm section
2018-08-09 16:52:33,809 [DEBUG  ] local-test13 >> get the information_schema.processlist on this moment: D:\deploy\test3\mykill\processlist_local-test13.txt
2018-08-09 16:52:33,854 [DEBUG  ] local-test13 >> this threads COULD be killed: defaultdict(<class 'list'>, {'gaotuan': [32]})
2018-08-09 16:52:33,854 [INFO   ] local-test13 >> (gaotuan) run in dry_run=1 mode , do not kill, but take status snapshot the first time
2018-08-09 16:52:35,857 [DEBUG  ] local-test13 >> no section id_local-test13 found in mysqk.ini, use comm section
2018-08-09 16:52:35,860 [DEBUG  ] local-test13 >> get the information_schema.processlist on this moment: D:\deploy\test3\mykill\processlist_local-test13.txt
2018-08-09 16:52:35,878 [DEBUG  ] local-test13 >> this threads COULD be killed: defaultdict(<class 'list'>, {'gaotuan': [32]})
2018-08-09 16:52:35,879 [INFO   ] local-test13 >> (gaotuan) run in dry_run=1 mode , do not kill, but take status snapshot the first time
2018-08-09 16:52:37,880 [INFO   ] local-test13 >> (gaotuan) MySQL try ping to keep session alive
2018-08-09 16:52:37,883 [DEBUG  ] local-test13 >> get the information_schema.processlist on this moment: D:\deploy\test3\mykill\processlist_local-test13.txt
2018-08-09 16:52:37,903 [DEBUG  ] local-test13 >> this threads COULD be killed: defaultdict(<class 'list'>, {'gaotuan': [32]})
2018-08-09 16:52:37,903 [INFO   ] local-test13 >> (gaotuan) run in dry_run=1 mode , do not kill, but take status snapshot the first time
2018-08-09 16:52:39,907 [DEBUG  ] local-test13 >> no section id_local-test13 found in mysqk.ini, use comm section
2018-08-09 16:52:39,910 [DEBUG  ] local-test13 >> get the information_schema.processlist on this moment: D:\deploy\test3\mykill\processlist_local-test13.txt
2018-08-09 16:52:39,929 [DEBUG  ] local-test13 >> this threads COULD be killed: defaultdict(<class 'list'>, {'gaotuan': [32]})
2018-08-09 16:52:39,929 [INFO   ] local-test13 >> (gaotuan) run in dry_run=1 mode , do not kill, but take status snapshot the first time
2018-08-09 16:52:41,932 [DEBUG  ] local-test13 >> no section id_local-test13 found in mysqk.ini, use comm section
2018-08-09 16:52:41,936 [DEBUG  ] local-test13 >> get the information_schema.processlist on this moment: D:\deploy\test3\mykill\processlist_local-test13.txt
2018-08-09 16:52:41,951 [DEBUG  ] local-test13 >> this threads COULD be killed: defaultdict(<class 'list'>, {'gaotuan': [32]})
2018-08-09 16:52:41,952 [INFO   ] local-test13 >> (gaotuan) run in dry_run=1 mode , do not kill, but take status snapshot the first time
2018-08-09 16:52:43,958 [DEBUG  ] local-test13 >> no section id_local-test13 found in mysqk.ini, use comm section
2018-08-09 16:52:43,962 [DEBUG  ] local-test13 >> get the information_schema.processlist on this moment: D:\deploy\test3\mykill\processlist_local-test13.txt
2018-08-09 16:52:44,035 [DEBUG  ] local-test13 >> this threads COULD be killed: defaultdict(<class 'list'>, {'gaotuan': [32]})
2018-08-09 16:52:44,035 [INFO   ] local-test13 >> (gaotuan) run in dry_run=1 mode , do not kill, but take status snapshot the first time
2018-08-09 16:52:46,048 [DEBUG  ] local-test13 >> no section id_local-test13 found in mysqk.ini, use comm section
2018-08-09 16:52:46,058 [DEBUG  ] local-test13 >> get the information_schema.processlist on this moment: D:\deploy\test3\mykill\processlist_local-test13.txt
2018-08-09 16:52:46,097 [DEBUG  ] local-test13 >> this threads COULD be killed: defaultdict(<class 'list'>, {'gaotuan': [32]})
2018-08-09 16:52:46,097 [INFO   ] local-test13 >> (gaotuan) run in dry_run=1 mode , do not kill, but take status snapshot the first time
2018-08-09 16:52:48,101 [DEBUG  ] local-test13 >> no section id_local-test13 found in mysqk.ini, use comm section
2018-08-09 16:52:48,107 [DEBUG  ] local-test13 >> get the information_schema.processlist on this moment: D:\deploy\test3\mykill\processlist_local-test13.txt
2018-08-09 16:52:48,124 [DEBUG  ] local-test13 >> this threads COULD be killed: defaultdict(<class 'list'>, {'gaotuan': [32]})
2018-08-09 16:52:48,125 [INFO   ] local-test13 >> (gaotuan) run in dry_run=1 mode , do not kill, but take status snapshot the first time
2018-08-09 16:52:50,126 [INFO   ] local-test13 >> (gaotuan) MySQL try ping to keep session alive
2018-08-09 16:52:50,131 [DEBUG  ] local-test13 >> get the information_schema.processlist on this moment: D:\deploy\test3\mykill\processlist_local-test13.txt
2018-08-09 16:52:50,150 [DEBUG  ] local-test13 >> this threads COULD be killed: defaultdict(<class 'list'>, {'gaotuan': [32]})
2018-08-09 16:52:50,150 [INFO   ] local-test13 >> (gaotuan) run in dry_run=1 mode , do not kill, but take status snapshot the first time
2018-08-09 16:52:52,157 [DEBUG  ] local-test13 >> no section id_local-test13 found in mysqk.ini, use comm section
2018-08-09 16:52:52,160 [DEBUG  ] local-test13 >> get the information_schema.processlist on this moment: D:\deploy\test3\mykill\processlist_local-test13.txt
2018-08-09 16:52:52,179 [DEBUG  ] local-test13 >> this threads COULD be killed: defaultdict(<class 'list'>, {'gaotuan': [32]})
2018-08-09 16:52:52,180 [INFO   ] local-test13 >> (gaotuan) run in dry_run=1 mode , do not kill, but take status snapshot the first time
2018-08-09 16:52:54,185 [DEBUG  ] local-test13 >> no section id_local-test13 found in mysqk.ini, use comm section
2018-08-09 16:52:54,193 [DEBUG  ] local-test13 >> get the information_schema.processlist on this moment: D:\deploy\test3\mykill\processlist_local-test13.txt
2018-08-09 16:52:54,237 [DEBUG  ] local-test13 >> this threads COULD be killed: defaultdict(<class 'list'>, {'gaotuan': [32]})
2018-08-09 16:52:54,241 [INFO   ] local-test13 >> (gaotuan) run in dry_run=1 mode , do not kill, but take status snapshot the first time
2018-08-09 16:52:56,247 [DEBUG  ] local-test13 >> no section id_local-test13 found in mysqk.ini, use comm section
2018-08-09 16:52:56,253 [DEBUG  ] local-test13 >> get the information_schema.processlist on this moment: D:\deploy\test3\mykill\processlist_local-test13.txt
2018-08-09 16:52:56,289 [DEBUG  ] local-test13 >> this threads COULD be killed: defaultdict(<class 'list'>, {'gaotuan': [32]})
2018-08-09 16:52:56,290 [INFO   ] local-test13 >> (gaotuan) run in dry_run=1 mode , do not kill, but take status snapshot the first time
2018-08-09 16:52:58,298 [DEBUG  ] local-test13 >> no section id_local-test13 found in mysqk.ini, use comm section
2018-08-09 16:52:58,301 [DEBUG  ] local-test13 >> get the information_schema.processlist on this moment: D:\deploy\test3\mykill\processlist_local-test13.txt
2018-08-09 16:52:58,325 [DEBUG  ] local-test13 >> this threads COULD be killed: defaultdict(<class 'list'>, {'gaotuan': [32]})
2018-08-09 16:52:58,325 [INFO   ] local-test13 >> (gaotuan) run in dry_run=1 mode , do not kill, but take status snapshot the first time
2018-08-09 16:53:00,328 [DEBUG  ] local-test13 >> no section id_local-test13 found in mysqk.ini, use comm section
2018-08-09 16:53:00,331 [DEBUG  ] local-test13 >> get the information_schema.processlist on this moment: D:\deploy\test3\mykill\processlist_local-test13.txt
2018-08-09 16:53:00,349 [DEBUG  ] local-test13 >> this threads COULD be killed: defaultdict(<class 'list'>, {'gaotuan': [32]})
2018-08-09 16:53:00,350 [INFO   ] local-test13 >> (gaotuan) run in dry_run=1 mode , do not kill, but take status snapshot the first time
2018-08-09 16:53:02,351 [INFO   ] local-test13 >> (gaotuan) MySQL try ping to keep session alive
2018-08-09 16:53:02,356 [DEBUG  ] local-test13 >> get the information_schema.processlist on this moment: D:\deploy\test3\mykill\processlist_local-test13.txt
2018-08-09 16:53:02,383 [DEBUG  ] local-test13 >> this threads COULD be killed: defaultdict(<class 'list'>, {'gaotuan': [32]})
2018-08-09 16:53:02,384 [INFO   ] local-test13 >> (gaotuan) run in dry_run=1 mode , do not kill, but take status snapshot the first time
2018-08-09 16:53:04,392 [DEBUG  ] local-test13 >> no section id_local-test13 found in mysqk.ini, use comm section
2018-08-09 16:53:04,400 [DEBUG  ] local-test13 >> get the information_schema.processlist on this moment: D:\deploy\test3\mykill\processlist_local-test13.txt
2018-08-09 16:53:04,461 [DEBUG  ] local-test13 >> this threads COULD be killed: defaultdict(<class 'list'>, {'gaotuan': [32]})
2018-08-09 16:53:04,462 [INFO   ] local-test13 >> (gaotuan) run in dry_run=1 mode , do not kill, but take status snapshot the first time
2018-08-09 16:53:06,468 [DEBUG  ] local-test13 >> no section id_local-test13 found in mysqk.ini, use comm section
2018-08-09 16:53:06,476 [DEBUG  ] local-test13 >> get the information_schema.processlist on this moment: D:\deploy\test3\mykill\processlist_local-test13.txt
2018-08-09 16:53:06,500 [DEBUG  ] local-test13 >> this threads COULD be killed: defaultdict(<class 'list'>, {'gaotuan': [32]})
2018-08-09 16:53:06,501 [INFO   ] local-test13 >> (gaotuan) run in dry_run=1 mode , do not kill, but take status snapshot the first time
2018-08-09 16:53:08,506 [DEBUG  ] local-test13 >> no section id_local-test13 found in mysqk.ini, use comm section
2018-08-09 16:53:08,509 [DEBUG  ] local-test13 >> get the information_schema.processlist on this moment: D:\deploy\test3\mykill\processlist_local-test13.txt
2018-08-09 16:53:08,527 [DEBUG  ] local-test13 >> this threads COULD be killed: defaultdict(<class 'list'>, {'gaotuan': [32]})
2018-08-09 16:53:08,527 [INFO   ] local-test13 >> (gaotuan) run in dry_run=1 mode , do not kill, but take status snapshot the first time
2018-08-09 16:53:10,533 [DEBUG  ] local-test13 >> no section id_local-test13 found in mysqk.ini, use comm section
2018-08-09 16:53:10,537 [DEBUG  ] local-test13 >> get the information_schema.processlist on this moment: D:\deploy\test3\mykill\processlist_local-test13.txt
2018-08-09 16:53:10,568 [DEBUG  ] local-test13 >> this threads COULD be killed: defaultdict(<class 'list'>, {'gaotuan': [32]})
